train_loss,train_acc,epoch,step,val_loss,val_acc
0.01011302974075079,1.0,5,5149,,
,,5,5159,0.05612298101186752,0.9851999878883362
0.055792711675167084,0.953125,6,5199,,
0.021367717534303665,1.0,6,5249,,
0.025342345237731934,0.984375,6,5299,,
0.048568058758974075,0.984375,6,5349,,
0.06535200029611588,0.984375,6,5399,,
0.01199985109269619,1.0,6,5449,,
0.005227574612945318,1.0,6,5499,,
0.023922622203826904,0.984375,6,5549,,
0.07185301929712296,0.96875,6,5599,,
0.05109934136271477,0.96875,6,5649,,
0.022322170436382294,1.0,6,5699,,
0.1817864328622818,0.96875,6,5749,,
0.02310766652226448,1.0,6,5799,,
0.01894497498869896,1.0,6,5849,,
0.014381121844053268,1.0,6,5899,,
0.007244568318128586,1.0,6,5949,,
0.027003450319170952,1.0,6,5999,,
,,6,6019,0.056628502905368805,0.9842000007629395
0.005586923100054264,1.0,7,6049,,
0.10844197869300842,0.984375,7,6099,,
0.027276359498500824,0.984375,7,6149,,
0.03174448013305664,0.984375,7,6199,,
0.010707150213420391,1.0,7,6249,,
0.029079841449856758,0.984375,7,6299,,
0.005571763496845961,1.0,7,6349,,
0.06959076225757599,0.984375,7,6399,,
0.011382012628018856,1.0,7,6449,,
0.03354145959019661,0.96875,7,6499,,
0.010964163579046726,1.0,7,6549,,
0.0015216429019346833,1.0,7,6599,,
0.03224216401576996,1.0,7,6649,,
0.023752765730023384,0.984375,7,6699,,
0.004204524215310812,1.0,7,6749,,
0.01144483219832182,1.0,7,6799,,
0.01660780981183052,1.0,7,6849,,
,,7,6879,0.05567611753940582,0.9837999939918518
0.0037418354768306017,1.0,8,6899,,
0.0021815262734889984,1.0,8,6949,,
0.025423455983400345,0.984375,8,6999,,
0.003783151973038912,1.0,8,7049,,
0.024131210520863533,0.984375,8,7099,,
0.006224866025149822,1.0,8,7149,,
0.003989569842815399,1.0,8,7199,,
0.04556897655129433,1.0,8,7249,,
0.01596575789153576,1.0,8,7299,,
0.0022589932195842266,1.0,8,7349,,
0.0006849738419987261,1.0,8,7399,,
0.0009123004274442792,1.0,8,7449,,
0.006134801544249058,1.0,8,7499,,
0.010177155956625938,1.0,8,7549,,
0.012318366207182407,1.0,8,7599,,
0.01068788580596447,1.0,8,7649,,
0.012243621051311493,1.0,8,7699,,
,,8,7739,0.05864529311656952,0.9837999939918518
0.010112782940268517,1.0,9,7749,,
0.004279934335500002,1.0,9,7799,,
0.006526614539325237,1.0,9,7849,,
0.11391525715589523,0.984375,9,7899,,
0.007573967333883047,1.0,9,7949,,
0.0176644716411829,1.0,9,7999,,
0.043314769864082336,0.984375,9,8049,,
0.004347130656242371,1.0,9,8099,,
0.007617822848260403,1.0,9,8149,,
0.005320644937455654,1.0,9,8199,,
0.09321293234825134,0.984375,9,8249,,
0.08417628705501556,0.96875,9,8299,,
0.00964814331382513,1.0,9,8349,,
0.04191327840089798,0.984375,9,8399,,
0.0073951231315732,1.0,9,8449,,
0.009364047087728977,1.0,9,8499,,
0.006110095418989658,1.0,9,8549,,
0.008122170343995094,1.0,9,8599,,
,,9,8599,0.058518849313259125,0.984000027179718
0.013443081639707088,1.0,10,8649,,
0.10304597020149231,0.984375,10,8699,,
0.12243321537971497,0.984375,10,8749,,
0.015939917415380478,1.0,10,8799,,
0.0018517833668738604,1.0,10,8849,,
0.006058082450181246,1.0,10,8899,,
0.004204094409942627,1.0,10,8949,,
0.022374194115400314,0.984375,10,8999,,
0.002621879568323493,1.0,10,9049,,
0.0035146402660757303,1.0,10,9099,,
0.002601675922051072,1.0,10,9149,,
0.0024756798520684242,1.0,10,9199,,
0.0018654451705515385,1.0,10,9249,,
0.005340439733117819,1.0,10,9299,,
0.06347464770078659,0.96875,10,9349,,
0.012815594673156738,1.0,10,9399,,
0.005988284479826689,1.0,10,9449,,
,,10,9459,0.05902323126792908,0.9836000204086304
0.016512848436832428,1.0,11,9499,,
0.018169406801462173,1.0,11,9549,,
0.0032272229436784983,1.0,11,9599,,
0.006250940263271332,1.0,11,9649,,
0.013926307670772076,1.0,11,9699,,
0.004477028269320726,1.0,11,9749,,
0.0037677253130823374,1.0,11,9799,,
0.0029170082416385412,1.0,11,9849,,
0.03559059649705887,0.984375,11,9899,,
0.006935075391083956,1.0,11,9949,,
0.016444789245724678,0.984375,11,9999,,
0.10634127259254456,0.984375,11,10049,,
0.006843400187790394,1.0,11,10099,,
0.007424752227962017,1.0,11,10149,,
0.004986055660992861,1.0,11,10199,,
0.006996992975473404,1.0,11,10249,,
0.012211807072162628,1.0,11,10299,,
,,11,10319,0.05745302885770798,0.9846000075340271
0.0032628283370286226,1.0,12,10349,,
0.05765143409371376,0.96875,12,10399,,
0.004839341156184673,1.0,12,10449,,
0.03444754332304001,0.984375,12,10499,,
0.00915063451975584,1.0,12,10549,,
0.006405466701835394,1.0,12,10599,,
0.002637274796143174,1.0,12,10649,,
0.013027170673012733,1.0,12,10699,,
0.015852566808462143,1.0,12,10749,,
0.01022463571280241,1.0,12,10799,,
0.0061856647953391075,1.0,12,10849,,
0.00033654694561846554,1.0,12,10899,,
0.007046019658446312,1.0,12,10949,,
0.028298748657107353,0.984375,12,10999,,
0.0024238487239927053,1.0,12,11049,,
0.008147062733769417,1.0,12,11099,,
0.02048414945602417,0.984375,12,11149,,
,,12,11179,0.06277457624673843,0.9833999872207642
0.001581069314852357,1.0,13,11199,,
0.0008689628448337317,1.0,13,11249,,
0.020648255944252014,1.0,13,11299,,
0.01561530027538538,0.984375,13,11349,,
0.019775815308094025,1.0,13,11399,,
0.0017342341598123312,1.0,13,11449,,
0.002149357460439205,1.0,13,11499,,
0.012538684532046318,1.0,13,11549,,
0.002310151932761073,1.0,13,11599,,
0.0009927974315360188,1.0,13,11649,,
0.002200070768594742,1.0,13,11699,,
0.0002451384498272091,1.0,13,11749,,
0.004023079294711351,1.0,13,11799,,
0.002444131998345256,1.0,13,11849,,
0.016914354637265205,0.984375,13,11899,,
0.002030528848990798,1.0,13,11949,,
0.001970111858099699,1.0,13,11999,,
,,13,12039,0.06570665538311005,0.9829999804496765
0.0038555054925382137,1.0,14,12049,,
0.013089090585708618,1.0,14,12099,,
0.005857135634869337,1.0,14,12149,,
0.0634077787399292,0.984375,14,12199,,
0.002551451325416565,1.0,14,12249,,
0.007297833450138569,1.0,14,12299,,
0.01799723505973816,1.0,14,12349,,
0.00896312203258276,1.0,14,12399,,
0.0019942407961934805,1.0,14,12449,,
0.0011482312111184,1.0,14,12499,,
0.033327504992485046,0.96875,14,12549,,
0.00529561098664999,1.0,14,12599,,
0.002203427953645587,1.0,14,12649,,
0.02344553917646408,0.984375,14,12699,,
0.006662772968411446,1.0,14,12749,,
0.005737910978496075,1.0,14,12799,,
0.002402504440397024,1.0,14,12849,,
0.012009886093437672,1.0,14,12899,,
,,14,12899,0.06111743301153183,0.9847999811172485
0.0037624191027134657,1.0,15,12949,,
0.013426615856587887,1.0,15,12999,,
0.10331138968467712,0.984375,15,13049,,
0.022983720526099205,0.984375,15,13099,,
0.0032088346779346466,1.0,15,13149,,
0.006360019091516733,1.0,15,13199,,
0.0006207613041624427,1.0,15,13249,,
0.008664441294968128,1.0,15,13299,,
0.0005149065982550383,1.0,15,13349,,
0.002221521222963929,1.0,15,13399,,
0.0004269123892299831,1.0,15,13449,,
0.006401246879249811,1.0,15,13499,,
0.0009778736857697368,1.0,15,13549,,
0.011160638183355331,1.0,15,13599,,
0.006827848963439465,1.0,15,13649,,
0.00315074878744781,1.0,15,13699,,
0.0067536900751292706,1.0,15,13749,,
,,15,13759,0.06586754322052002,0.9842000007629395
0.0035276697017252445,1.0,16,13799,,
0.0020381412468850613,1.0,16,13849,,
0.03736605867743492,0.984375,16,13899,,
0.03653336316347122,0.984375,16,13949,,
0.012369697913527489,1.0,16,13999,,
0.0008251806139014661,1.0,16,14049,,
0.0010876826709136367,1.0,16,14099,,
0.00450859172269702,1.0,16,14149,,
0.004721288103610277,1.0,16,14199,,
0.006240975111722946,1.0,16,14249,,
0.007008145097643137,1.0,16,14299,,
0.0740744099020958,0.984375,16,14349,,
0.011105821467936039,1.0,16,14399,,
0.011844703927636147,1.0,16,14449,,
0.0023653723765164614,1.0,16,14499,,
0.003999209962785244,1.0,16,14549,,
0.013581756502389908,1.0,16,14599,,
,,16,14619,0.05695267394185066,0.9860000014305115
0.00430936086922884,1.0,17,14649,,
0.07965688407421112,0.953125,17,14699,,
0.0015863273292779922,1.0,17,14749,,
0.004036611877381802,1.0,17,14799,,
0.006318183150142431,1.0,17,14849,,
0.0030091842636466026,1.0,17,14899,,
0.0009121694602072239,1.0,17,14949,,
0.0027308359276503325,1.0,17,14999,,
0.004913778975605965,1.0,17,15049,,
0.08426500856876373,0.96875,17,15099,,
0.0017701180186122656,1.0,17,15149,,
0.00021435355301946402,1.0,17,15199,,
0.003203139640390873,1.0,17,15249,,
0.0030175172723829746,1.0,17,15299,,
0.0005277027375996113,1.0,17,15349,,
0.0072572920471429825,1.0,17,15399,,
0.012428750284016132,1.0,17,15449,,
,,17,15479,0.06318943202495575,0.984000027179718
