train_loss,train_acc,epoch,step,val_loss,val_acc
1.0843018293380737,0.734375,0,49,,
0.591881275177002,0.8125,0,99,,
0.18507741391658783,0.953125,0,149,,
0.13241156935691833,0.984375,0,199,,
0.1437237560749054,0.96875,0,249,,
0.16108036041259766,0.9375,0,299,,
0.1075388714671135,0.96875,0,349,,
0.15532836318016052,0.9375,0,399,,
0.0513736754655838,0.984375,0,449,,
0.05616425722837448,0.984375,0,499,,
0.042852334678173065,1.0,0,549,,
0.06063627824187279,0.984375,0,599,,
0.03505741432309151,0.984375,0,649,,
0.0567287802696228,0.984375,0,699,,
0.15177273750305176,0.96875,0,749,,
0.031144335865974426,0.984375,0,799,,
0.02322557009756565,1.0,0,849,,
,,0,859,0.07403955608606339,0.977400004863739
0.144918754696846,0.953125,1,899,,
0.06142083927989006,0.984375,1,949,,
0.06460480391979218,0.984375,1,999,,
0.08277606964111328,0.984375,1,1049,,
0.023708617314696312,1.0,1,1099,,
0.06497250497341156,0.953125,1,1149,,
0.008495139889419079,1.0,1,1199,,
0.014574622735381126,1.0,1,1249,,
0.03169121965765953,0.984375,1,1299,,
0.04525592178106308,0.96875,1,1349,,
0.022446192800998688,1.0,1,1399,,
0.14259520173072815,0.984375,1,1449,,
0.01814054511487484,1.0,1,1499,,
0.014214742928743362,1.0,1,1549,,
0.007262947503477335,1.0,1,1599,,
0.01108669862151146,1.0,1,1649,,
0.057145893573760986,0.984375,1,1699,,
,,1,1719,0.05298950895667076,0.9829999804496765
0.045298077166080475,0.984375,2,1749,,
0.0982217863202095,0.96875,2,1799,,
0.06411562860012054,0.984375,2,1849,,
0.07912900298833847,0.984375,2,1899,,
0.025091402232646942,0.984375,2,1949,,
0.03535407781600952,0.984375,2,1999,,
0.025740282610058784,1.0,2,2049,,
0.009216579608619213,1.0,2,2099,,
0.01962987706065178,1.0,2,2149,,
0.027893846854567528,0.984375,2,2199,,
0.03629281744360924,0.984375,2,2249,,
0.002743992256000638,1.0,2,2299,,
0.0072615244425833225,1.0,2,2349,,
0.017455441877245903,1.0,2,2399,,
0.010206992737948895,1.0,2,2449,,
0.008790930733084679,1.0,2,2499,,
0.021987812593579292,0.984375,2,2549,,
,,2,2579,0.057694707065820694,0.9825999736785889
0.013930712826550007,1.0,3,2599,,
0.00157042290084064,1.0,3,2649,,
0.013183983974158764,1.0,3,2699,,
0.008043717592954636,1.0,3,2749,,
0.11078250408172607,0.984375,3,2799,,
0.012680820189416409,1.0,3,2849,,
0.008425567299127579,1.0,3,2899,,
0.016981584951281548,1.0,3,2949,,
0.006006131414324045,1.0,3,2999,,
0.0016862492775544524,1.0,3,3049,,
0.002130774548277259,1.0,3,3099,,
0.001789537025615573,1.0,3,3149,,
0.005291434936225414,1.0,3,3199,,
0.0028358770068734884,1.0,3,3249,,
0.0020859045907855034,1.0,3,3299,,
0.0019641786348074675,1.0,3,3349,,
0.00580289401113987,1.0,3,3399,,
,,3,3439,0.05754127725958824,0.9818000197410583
0.0026752089615911245,1.0,4,3449,,
0.00574141601100564,1.0,4,3499,,
0.013680350035429,1.0,4,3549,,
0.054715581238269806,0.96875,4,3599,,
0.005216761492192745,1.0,4,3649,,
0.002981362631544471,1.0,4,3699,,
0.021234702318906784,0.984375,4,3749,,
0.003211735049262643,1.0,4,3799,,
0.002147039631381631,1.0,4,3849,,
0.06221213936805725,0.96875,4,3899,,
0.05636272206902504,0.984375,4,3949,,
0.023869091644883156,0.984375,4,3999,,
0.0015804951544851065,1.0,4,4049,,
0.0011884261621162295,1.0,4,4099,,
0.0014287795638665557,1.0,4,4149,,
0.0027619488537311554,1.0,4,4199,,
0.0025438806042075157,1.0,4,4249,,
0.009017573669552803,1.0,4,4299,,
,,4,4299,0.04622524976730347,0.9854000210762024
0.0025495998561382294,1.0,5,4349,,
0.016940748319029808,1.0,5,4399,,
0.07783564180135727,0.984375,5,4449,,
0.004811109974980354,1.0,5,4499,,
0.003791405353695154,1.0,5,4549,,
0.0029270059894770384,1.0,5,4599,,
0.006666860077530146,1.0,5,4649,,
0.061875853687524796,0.984375,5,4699,,
0.008797099813818932,1.0,5,4749,,
0.009203560650348663,1.0,5,4799,,
0.0028079270850867033,1.0,5,4849,,
0.0015860337298363447,1.0,5,4899,,
0.010588393546640873,1.0,5,4949,,
0.009015269577503204,1.0,5,4999,,
0.0030685996171087027,1.0,5,5049,,
0.0038854049053043127,1.0,5,5099,,
0.0023513445630669594,1.0,5,5149,,
,,5,5159,0.0616304986178875,0.9824000000953674
0.057275883853435516,0.984375,6,5199,,
0.004405952524393797,1.0,6,5249,,
0.012330247089266777,1.0,6,5299,,
0.0017123176949098706,1.0,6,5349,,
0.005526986438781023,1.0,6,5399,,
0.00809213612228632,1.0,6,5449,,
0.0009822656866163015,1.0,6,5499,,
0.001426124945282936,1.0,6,5549,,
0.0025863538030534983,1.0,6,5599,,
0.0012684554094448686,1.0,6,5649,,
0.004129988607019186,1.0,6,5699,,
0.1282079964876175,0.96875,6,5749,,
0.0016660775290802121,1.0,6,5799,,
0.001663846429437399,1.0,6,5849,,
0.0004230335762258619,1.0,6,5899,,
0.0037850469816476107,1.0,6,5949,,
0.00831740815192461,1.0,6,5999,,
,,6,6019,0.053127363324165344,0.9854000210762024
0.03229605033993721,0.984375,7,6049,,
0.031870681792497635,0.984375,7,6099,,
0.0018935509724542499,1.0,7,6149,,
0.0107709476724267,1.0,7,6199,,
0.004853449296206236,1.0,7,6249,,
0.005434846505522728,1.0,7,6299,,
0.012856432236731052,1.0,7,6349,,
0.0011557721300050616,1.0,7,6399,,
0.0015902164159342647,1.0,7,6449,,
0.0016015644650906324,1.0,7,6499,,
0.0006017232080921531,1.0,7,6549,,
0.002775419969111681,1.0,7,6599,,
0.003700900822877884,1.0,7,6649,,
0.0014543599681928754,1.0,7,6699,,
0.0014930471079424024,1.0,7,6749,,
0.0009501889580860734,1.0,7,6799,,
0.00223428918980062,1.0,7,6849,,
,,7,6879,0.03912349417805672,0.9890000224113464
0.0014968732139095664,1.0,8,6899,,
0.0014629503712058067,1.0,8,6949,,
0.0015928491484373808,1.0,8,6999,,
0.0008968341280706227,1.0,8,7049,,
0.010809927247464657,1.0,8,7099,,
0.0020414539612829685,1.0,8,7149,,
0.006113053765147924,1.0,8,7199,,
0.01782926172018051,1.0,8,7249,,
0.0026986871380358934,1.0,8,7299,,
0.0003928987425751984,1.0,8,7349,,
0.0016456990269944072,1.0,8,7399,,
0.00019378677825443447,1.0,8,7449,,
0.006415636744350195,1.0,8,7499,,
0.0023442378733307123,1.0,8,7549,,
0.000592574302572757,1.0,8,7599,,
0.03402863070368767,0.984375,8,7649,,
0.007621677126735449,1.0,8,7699,,
,,8,7739,0.0625438392162323,0.9842000007629395
0.0003483011678326875,1.0,9,7749,,
0.0025125290267169476,1.0,9,7799,,
0.0018736962229013443,1.0,9,7849,,
0.00446009635925293,1.0,9,7899,,
0.0004437598690856248,1.0,9,7949,,
0.001405564951710403,1.0,9,7999,,
0.024779368191957474,0.984375,9,8049,,
0.0018799665849655867,1.0,9,8099,,
0.00018137661390937865,1.0,9,8149,,
0.004367704037576914,1.0,9,8199,,
0.0022126217372715473,1.0,9,8249,,
0.01712172105908394,0.984375,9,8299,,
0.0012806587619706988,1.0,9,8349,,
0.0005538660334423184,1.0,9,8399,,
0.015007021836936474,0.984375,9,8449,,
0.0046197762712836266,1.0,9,8499,,
0.06851381063461304,0.984375,9,8549,,
0.0003461125015746802,1.0,9,8599,,
,,9,8599,0.053754791617393494,0.9869999885559082
0.04096251726150513,0.984375,10,8649,,
0.01014284323900938,1.0,10,8699,,
0.0173410065472126,0.984375,10,8749,,
0.02237716317176819,0.984375,10,8799,,
0.016254965215921402,0.984375,10,8849,,
0.004708793014287949,1.0,10,8899,,
0.007176283746957779,1.0,10,8949,,
0.0019702259451150894,1.0,10,8999,,
0.0008056133519858122,1.0,10,9049,,
0.0010486275423318148,1.0,10,9099,,
0.05503173917531967,0.984375,10,9149,,
0.003975352272391319,1.0,10,9199,,
0.0021514040417969227,1.0,10,9249,,
0.027434570714831352,0.984375,10,9299,,
0.00019451833213679492,1.0,10,9349,,
0.002703325590118766,1.0,10,9399,,
0.0013255885569378734,1.0,10,9449,,
,,10,9459,0.04076933115720749,0.9896000027656555
0.018081575632095337,1.0,11,9499,,
0.0014314299914985895,1.0,11,9549,,
0.0010064347879961133,1.0,11,9599,,
0.0002353781892452389,1.0,11,9649,,
0.00023085162683855742,1.0,11,9699,,
0.0037629962898790836,1.0,11,9749,,
0.00110036158002913,1.0,11,9799,,
0.0005460294196382165,1.0,11,9849,,
0.003123417031019926,1.0,11,9899,,
0.009783103130757809,1.0,11,9949,,
0.004765540827065706,1.0,11,9999,,
0.09755116701126099,0.984375,11,10049,,
0.015650831162929535,0.984375,11,10099,,
0.00035415502497926354,1.0,11,10149,,
0.002940228208899498,1.0,11,10199,,
0.0009861814323812723,1.0,11,10249,,
0.004545504692941904,1.0,11,10299,,
,,11,10319,0.04286067932844162,0.9887999892234802
0.0003448920033406466,1.0,12,10349,,
0.07324215024709702,0.984375,12,10399,,
0.005718464031815529,1.0,12,10449,,
0.0017955010989680886,1.0,12,10499,,
